Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"SORL1","Sortilin Related Receptor 1","Protein Coding","Q92673","58","GC11P121452","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORL1"
"STUB1","STIP1 Homology And U-Box Containing Protein 1","Protein Coding","Q9UNE7","58","GC16P095752","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STUB1"
"TJP1","Tight Junction Protein 1","Protein Coding","Q07157","58","GC15M029699","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TJP1"
"GNB5","G Protein Subunit Beta 5","Protein Coding","O14775","57","GC15M152664","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNB5"
"ALPP","Alkaline Phosphatase, Placental","Protein Coding","P05187","56","GC02P232378","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPP"
"DNM3","Dynamin 3","Protein Coding","Q9UQ16","56","GC01P171945","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNM3"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","P34932","56","GC05P133062","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"LIF","LIF Interleukin 6 Family Cytokine","Protein Coding","P15018","56","GC22M030240","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIF"
"NOD1","Nucleotide Binding Oligomerization Domain Containing 1","Protein Coding","Q9Y239","56","GC07M030424","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOD1"
"OSM","Oncostatin M","Protein Coding","P13725","56","GC22M030262","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSM"
"PCNT","Pericentrin","Protein Coding","O95613","56","GC21P046324","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNT"
"PNPT1","Polyribonucleotide Nucleotidyltransferase 1","Protein Coding","Q8TCS8","56","GC02M055634","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPT1"
"PSMB5","Proteasome 20S Subunit Beta 5","Protein Coding","P28074","56","GC14M023016","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB5"
"RBX1","Ring-Box 1","Protein Coding","P62877","56","GC22P040951","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBX1"
"PTPA","Protein Phosphatase 2 Phosphatase Activator","Protein Coding","Q15257","55","GC09P143892","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPA"
"STIP1","Stress Induced Phosphoprotein 1","Protein Coding","P31948","55","GC11P094477","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STIP1"
"TRPV5","Transient Receptor Potential Cation Channel Subfamily V Member 5","Protein Coding","Q9NQA5","55","GC07M142908","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPV5"
"UBE2D2","Ubiquitin Conjugating Enzyme E2 D2","Protein Coding","P62837","55","GC05P139526","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2D2"
"CAMP","Cathelicidin Antimicrobial Peptide","Protein Coding","P49913","54","GC03P059835","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMP"
"CDKN3","Cyclin Dependent Kinase Inhibitor 3","Protein Coding","Q16667","54","GC14P054401","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN3"
"CYP4A11","Cytochrome P450 Family 4 Subfamily A Member 11","Protein Coding","Q02928","54","GC01M046929","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4A11"
"FLOT1","Flotillin 1","Protein Coding","O75955","54","GC06M097031","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLOT1"
"FXYD2","FXYD Domain Containing Ion Transport Regulator 2","Protein Coding","P54710","54","GC11M117800","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXYD2"
"GRK4","G Protein-Coupled Receptor Kinase 4","Protein Coding","P32298","54","GC04P002963","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRK4"
"HSPH1","Heat Shock Protein Family H (Hsp110) Member 1","Protein Coding","Q92598","54","GC13M031134","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPH1"
"MYLK3","Myosin Light Chain Kinase 3","Protein Coding","Q32MK0","54","GC16M047343","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYLK3"
"OTOF","Otoferlin","Protein Coding","Q9HC10","54","GC02M026546","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTOF"
"TNFRSF6B","TNF Receptor Superfamily Member 6b","Protein Coding","O95407","54","GC20P063696","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF6B"
"TRPC5","Transient Receptor Potential Cation Channel Subfamily C Member 5","Protein Coding","Q9UL62","54","GC0XM111774","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPC5"
"CLDN16","Claudin 16","Protein Coding","Q9Y5I7","53","GC03P190290","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN16"
"CLDN2","Claudin 2","Protein Coding","P57739","53","GC0XP106900","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN2"
"CTRL","Chymotrypsin Like","Protein Coding","P40313","53","GC16M067927","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTRL"
"GRIN3A","Glutamate Ionotropic Receptor NMDA Type Subunit 3A","Protein Coding","Q8TCU5","51","GC09M101569","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN3A"
"OXT","Oxytocin/Neurophysin I Prepropeptide","Protein Coding","P01178","51","GC20P008958","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OXT"
"ARHGEF25","Rho Guanine Nucleotide Exchange Factor 25","Protein Coding","Q86VW2","50","GC12P062082","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF25"
"MAGEL2","MAGE Family Member L2","Protein Coding","Q9UJ55","50","GC15M023643","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEL2"
"NAP1L4","Nucleosome Assembly Protein 1 Like 4","Protein Coding","Q99733","50","GC11M002944","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAP1L4"
"NCALD","Neurocalcin Delta","Protein Coding","P61601","50","GC08M101704","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCALD"
"GUCA2B","Guanylate Cyclase Activator 2B","Protein Coding","Q16661","49","GC01P042153","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GUCA2B"
"HSPA13","Heat Shock Protein Family A (Hsp70) Member 13","Protein Coding","P48723","49","GC21M015470","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA13"
"NAP1L1","Nucleosome Assembly Protein 1 Like 1","Protein Coding","P55209","49","GC12M076036","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAP1L1"
"AATK","Apoptosis Associated Tyrosine Kinase","Protein Coding","Q6ZMQ8","48","GC17M086429","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AATK"
"AUP1","AUP1 Lipid Droplet Regulating VLDL Assembly Factor","Protein Coding","Q9Y679","48","GC02M074526","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AUP1"
"LEO1","LEO1 Homolog, Paf1/RNA Polymerase II Complex Component","Protein Coding","Q8WVC0","48","GC15M153021","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEO1"
"PSMG1","Proteasome Assembly Chaperone 1","Protein Coding","O95456","48","GC21M039174","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMG1"
"RHOD","Ras Homolog Family Member D","Protein Coding","O00212","48","GC11P094767","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOD"
"IRGM","Immunity Related GTPase M","Protein Coding","A1A4Y4","46","GC05P150846","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRGM"
"PTPRQ","Protein Tyrosine Phosphatase Receptor Type Q","Protein Coding","Q9UMZ3","44","GC12P080402","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRQ"
"NHERF4","NHERF Family PDZ Scaffold Protein 4","Protein Coding","Q86UT5","42","GC11P123414","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHERF4"
"MMS22L","MMS22 Like, DNA Repair Protein","Protein Coding","Q6ZRQ5","40","GC06M097142","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMS22L"
"OTOS","Otospiralin","Protein Coding","Q8NHW6","37","GC02M240139","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTOS"
"CARMN","Cardiac Mesoderm Enhancer-Associated Non-Coding RNA","RNA Gene","","25","GC05P149397","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARMN"
"CCDC192","Coiled-Coil Domain Containing 192","Protein Coding","P0DO97","22","GC05P127703","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC192"
"CYLD-AS1","CYLD Antisense RNA 1","RNA Gene","","22","GC16M050736","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLD-AS1"
"LINC02605","Long Intergenic Non-Protein Coding RNA 2605","RNA Gene","","22","GC08P078838","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02605"
"MT-TF","Mitochondrially Encoded TRNA-Phe (UUU/C)","RNA Gene","","21","GCMTP000580","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TF"
"POLGARF","POLG Alternative Reading Frame","Protein Coding","A0A3B3IS91","18","GC15M155137","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLGARF"
"PRMT5-AS1","PRMT5 Antisense RNA 1","RNA Gene","","18","GC14P047983","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT5-AS1"
"MIR5582","MicroRNA 5582","RNA Gene","","17","GC11M131266","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR5582"
"MIR6863","MicroRNA 6863","RNA Gene","","13","GC16P056904","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR6863"
"LOC111674463","CFTR Promoter Region","Functional Element","","10","GC07P117476","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111674463"
"OCTN3","Organic Cation Transporter 3","Protein Coding","","6","GC05U900771","0.63718044757843","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OCTN3"
"MYC","MYC Proto-Oncogene, BHLH Transcription Factor","Protein Coding","P01106","66","GC08P127735","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYC"
"CDKN2A","Cyclin Dependent Kinase Inhibitor 2A","Protein Coding","Q8N726","64","GC09M021967","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2A"
"CCL2","C-C Motif Chemokine Ligand 2","Protein Coding","P13500","62","GC17P034255","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL2"
"SQSTM1","Sequestosome 1","Protein Coding","Q13501","62","GC05P179806","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SQSTM1"
"STIM1","Stromal Interaction Molecule 1","Protein Coding","Q13586","62","GC11P012431","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STIM1"
"POMC","Proopiomelanocortin","Protein Coding","P01189","61","GC02M025160","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMC"
"MTR","5-Methyltetrahydrofolate-Homocysteine Methyltransferase","Protein Coding","Q99707","60","GC01P236795","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTR"
"TPO","Thyroid Peroxidase","Protein Coding","P07202","60","GC02P001374","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPO"
"ATF4","Activating Transcription Factor 4","Protein Coding","P18848","59","GC22P039519","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF4"
"COMP","Cartilage Oligomeric Matrix Protein","Protein Coding","P49747","59","GC19M096524","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMP"
"HNF1A","HNF1 Homeobox A","Protein Coding","P20823","59","GC12P120978","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1A"
"DUOX2","Dual Oxidase 2","Protein Coding","Q9NRD8","56","GC15M045092","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUOX2"
"TFEB","Transcription Factor EB","Protein Coding","P19484","56","GC06M097324","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFEB"
"BHMT","Betaine--Homocysteine S-Methyltransferase","Protein Coding","Q93088","55","GC05P079111","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHMT"
"FOLR2","Folate Receptor Beta","Protein Coding","P14207","55","GC11P072216","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLR2"
"PDLIM1","PDZ And LIM Domain 1","Protein Coding","O00151","53","GC10M095237","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDLIM1"
"RRAGC","Ras Related GTP Binding C","Protein Coding","Q9HB90","51","GC01M039002","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRAGC"
"RRAGA","Ras Related GTP Binding A","Protein Coding","Q7L523","50","GC09P019049","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRAGA"
"OIP5-AS1","OIP5 Antisense RNA 1","RNA Gene","","27","GC15P166116","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OIP5-AS1"
"CHKB-CPT1B","CHKB-CPT1B Readthrough (NMD Candidate)","RNA Gene","","26","GC22M050568","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHKB-CPT1B"
"RAB4B-EGLN2","RAB4B-EGLN2 Readthrough (NMD Candidate)","RNA Gene","","20","GC19P040778","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB4B-EGLN2"
"IBD5","Inflammatory Bowel Disease 5","Genetic Locus","","7","GC05U990104","0.631705045700073","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IBD5"
"NFKB1","Nuclear Factor Kappa B Subunit 1","Protein Coding","P19838","66","GC04P102501","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"PDGFRA","Platelet Derived Growth Factor Receptor Alpha","Protein Coding","P16234","66","GC04P054229","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRA"
"SOD1","Superoxide Dismutase 1","Protein Coding","P00441","66","GC21P031659","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD1"
"TLR2","Toll Like Receptor 2","Protein Coding","O60603","65","GC04P153684","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"GSK3B","Glycogen Synthase Kinase 3 Beta","Protein Coding","P49841","64","GC03M119821","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B"
"TSC2","TSC Complex Subunit 2","Protein Coding","P49815","64","GC16P095809","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC2"
"CSNK2A1","Casein Kinase 2 Alpha 1","Protein Coding","P68400","63","GC20M000472","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2A1"
"GATA3","GATA Binding Protein 3","Protein Coding","P23771","63","GC10P008045","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA3"
"LPL","Lipoprotein Lipase","Protein Coding","P06858","63","GC08P019901","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPL"
"MMP3","Matrix Metallopeptidase 3","Protein Coding","P08254","63","GC11M102835","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP3"
"UGT1A1","UDP Glucuronosyltransferase Family 1 Member A1","Protein Coding","P22309","63","GC02P233760","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGT1A1"
"CTH","Cystathionine Gamma-Lyase","Protein Coding","P32929","62","GC01P070411","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTH"
"FASN","Fatty Acid Synthase","Protein Coding","P49327","62","GC17M082078","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASN"
"TBK1","TANK Binding Kinase 1","Protein Coding","Q9UHD2","62","GC12P064451","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBK1"
"ZEB1","Zinc Finger E-Box Binding Homeobox 1","Protein Coding","P37275","62","GC10P031318","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1"
"AHR","Aryl Hydrocarbon Receptor","Protein Coding","P35869","60","GC07P016916","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHR"
"CYP1A1","Cytochrome P450 Family 1 Subfamily A Member 1","Protein Coding","P04798","60","GC15M074719","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A1"
"ENO2","Enolase 2","Protein Coding","P09104","60","GC12P006913","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"HTR2A","5-Hydroxytryptamine Receptor 2A","Protein Coding","P28223","60","GC13M046831","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR2A"
"NQO1","NAD(P)H Quinone Dehydrogenase 1","Protein Coding","P15559","60","GC16M069706","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NQO1"
"PTGS1","Prostaglandin-Endoperoxide Synthase 1","Protein Coding","P23219","60","GC09P122370","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1"
"APOB","Apolipoprotein B","Protein Coding","P04114","59","GC02M020956","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOB"
"BECN1","Beclin 1","Protein Coding","Q14457","59","GC17M042810","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BECN1"
"CA9","Carbonic Anhydrase 9","Protein Coding","Q16790","59","GC09P035673","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA9"
"EIF4EBP1","Eukaryotic Translation Initiation Factor 4E Binding Protein 1","Protein Coding","Q13541","59","GC08P040500","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP1"
"F2R","Coagulation Factor II Thrombin Receptor","Protein Coding","P25116","59","GC05P076716","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2R"
"HTR1A","5-Hydroxytryptamine Receptor 1A","Protein Coding","P08908","59","GC05M063960","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR1A"
"MBL2","Mannose Binding Lectin 2","Protein Coding","P11226","59","GC10M052760","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBL2"
"ATF3","Activating Transcription Factor 3","Protein Coding","P18847","58","GC01P212565","0.54707258939743","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF3"
